commodities,unit,minimum,maximum,average
Knolkhol,KG,Rs 50.00,Rs 60.00,Rs 56.67
Celery,KG,Rs 200.00,Rs 250.00,Rs 233.33
Parseley,KG,Rs 400.00,Rs 500.00,Rs 450.00
Fennel Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Mint,KG,Rs 500.00,Rs 600.00,Rs 550.00
Turnip A,KG,Rs 50.00,Rs 60.00,Rs 56.67
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 96.67
Tofu,KG,Rs 120.00,Rs 130.00,Rs 126.67
Gundruk,KG,Rs 250.00,Rs 300.00,Rs 276.67
Apple(Jholey),KG,Rs 250.00,Rs 260.00,Rs 255.00
Apple(Fuji),KG,Rs 250.00,Rs 300.00,Rs 275.00
Banana,Per Dozen,Rs 150.00,Rs 160.00,Rs 156.67
Lime,KG,Rs 140.00,Rs 150.00,Rs 145.00
Pomegranate,KG,Rs 300.00,Rs 350.00,Rs 325.00
Grapes(Green),KG,Rs 150.00,Rs 180.00,Rs 163.33
Grapes(Black),KG,Rs 250.00,Rs 280.00,Rs 265.00
Orange(Nepali),KG,Rs 180.00,Rs 200.00,Rs 193.33
Orange(Indian),KG,Rs 120.00,Rs 140.00,Rs 130.00
Water Melon(Green),KG,Rs 40.00,Rs 50.00,Rs 46.67
Sweet Orange,KG,Rs 150.00,Rs 180.00,Rs 163.33
Mandarin,KG,Rs 250.00,Rs 280.00,Rs 265.00
Pineapple,1 Pc,Rs 150.00,Rs 180.00,Rs 165.00
Cucumber(Local),KG,Rs 80.00,Rs 90.00,Rs 85.00
Cucumber(Hybrid),KG,Rs 35.00,Rs 45.00,Rs 40.00
Jack Fruit,KG,Rs 90.00,Rs 100.00,Rs 96.67
Lemon,KG,Rs 60.00,Rs 70.00,Rs 66.67
Pear(Chinese),KG,Rs 250.00,Rs 260.00,Rs 256.67
Papaya(Nepali),KG,Rs 60.00,Rs 70.00,Rs 65.00
Papaya(Indian),KG,Rs 80.00,Rs 90.00,Rs 86.67
Guava,KG,Rs 100.00,Rs 120.00,Rs 110.00
Mombin,KG,Rs 180.00,Rs 200.00,Rs 193.33
Sugarcane,Per Piece,Rs 80.00,Rs 90.00,Rs 85.00
Kinnow,KG,Rs 120.00,Rs 140.00,Rs 130.00
Strawberry,KG,Rs 300.00,Rs 400.00,Rs 350.00
Kiwi,KG,Rs 350.00,Rs 400.00,Rs 375.00
Avocado,KG,Rs 400.00,Rs 500.00,Rs 450.00
Amla,KG,Rs 60.00,Rs 70.00,Rs 66.67
Ginger,KG,Rs 90.00,Rs 100.00,Rs 94.00
Chilli Dry,KG,Rs 400.00,Rs 450.00,Rs 425.00
Chilli Green,KG,Rs 70.00,Rs 80.00,Rs 76.67
Chilli Green(Bullet),KG,Rs 70.00,Rs 80.00,Rs 76.67
Chilli Green(Machhe),KG,Rs 80.00,Rs 90.00,Rs 86.67
Chilli Green(Akbare),KG,Rs 250.00,Rs 300.00,Rs 275.00
Capsicum,KG,Rs 60.00,Rs 70.00,Rs 66.00
Garlic Green,KG,Rs 70.00,Rs 80.00,Rs 76.67
Coriander Green,KG,Rs 40.00,Rs 50.00,Rs 45.00
Garlic Dry Chinese,KG,Rs 180.00,Rs 190.00,Rs 185.00
Garlic Dry Nepali,KG,Rs 80.00,Rs 90.00,Rs 85.00
Clive Dry,KG,Rs 300.00,Rs 350.00,Rs 325.00
Clive Green,KG,Rs 80.00,Rs 90.00,Rs 86.67
Fish Fresh(Rahu),KG,Rs 340.00,Rs 380.00,Rs 360.00
Fish Fresh(Bachuwa),KG,Rs 260.00,Rs 280.00,Rs 270.00
Fish Fresh(Chhadi),KG,Rs 240.00,Rs 260.00,Rs 250.00
Fish Fresh(Mungari),KG,Rs 280.00,Rs 300.00,Rs 290.00
Tree Tomato,Kg,Rs 90.00,Rs 100.00,Rs 96.67
